OBJECTID;COD_ID;NOM;BARR;SUB;PAC;TEN_NOM;TEN_OPE;ATIP;RECONFIG;DIST;UNI_TR_S;ENE_01;ENE_02;ENE_03;ENE_04;ENE_05;ENE_06;ENE_07;ENE_08;ENE_09;ENE_10;ENE_11;ENE_12;PERD_A3a;PERD_A4;PERD_B;PERD_MED;PERD_A3a_B;PERD_A4_B;PERD_B_A3a;PERD_B_A4;PNTMT_01;PNTMT_02;PNTMT_03;PNTMT_04;PNTMT_05;PNTMT_06;PNTMT_07;PNTMT_08;PNTMT_09;PNTMT_10;PNTMT_11;PNTMT_12;PNTBT_01;PNTBT_02;PNTBT_03;PNTBT_04;PNTBT_05;PNTBT_06;PNTBT_07;PNTBT_08;PNTBT_09;PNTBT_10;PNTBT_11;PNTBT_12;DESCR;PERD_A3aA4;PERD_A4A3a
191;26260979;BNR-L3;404164168;12873448;87098987925149098MT;49;1.029000000000000;0;0;6600;12874552;1372678.554905110000000;1285872.696822040000000;1341305.784068540000000;1286577.505603200100000;1287112.712919479900000;1211092.151749650000000;1213014.252834250000000;1225277.516252130000000;1238856.316471240000000;1350881.805826910100000;1345845.506125830100000;1405276.128067639900000;0.000000000000000;145401.795000000010000;294115.919999999980000;65319.345000000001000;0.000000000000000;336632.205000000020000;0.000000000000000;0.000000000000000;2317.885490300000100;1319.259454589999900;1779.412910490000100;1263.006303380000000;1385.658454169999900;1777.575544760000000;1944.830743949999900;2292.322300410000000;2113.519243820000200;2927.829422070000000;1624.932032420000000;2529.359763139999800;191379.108331430000000;109921.569988500010000;140711.654628560010000;88877.591242969997000;100627.585839670010000;141110.287994770010000;160891.418767660010000;198778.659910380000000;180033.251163979990000;261472.315216560000000;144603.139485099990000;213586.524073600010000;SE  BANANEIRAS;0.000000000000000;0.000000000000000
192;26260981;BNR-L1;12874515;12873448;87101025925149070MT;49;1.029000000000000;0;0;6600;12874552;753523.352166870030000;708368.378050039990000;738711.614124009970000;703405.037857710030000;694403.788047729990000;649080.011951740020000;655314.406918709980000;672640.113383300020000;694600.788907150040000;721391.072541709990000;711879.197765490040000;733044.878473620050000;0.000000000000000;101407.320000000010000;184709.385000000010000;33588.135000000002000;0.000000000000000;245825.265000000010000;0.000000000000000;0.000000000000000;833.784006589999990;470.901128430000030;514.781855680000040;225.600613220000010;147.593359080000000;171.376242109999990;266.578733189999980;577.327873729999960;649.678312200000050;935.425978239999950;522.256064649999980;659.867987680000060;108966.033590140000000;62862.014293350003000;81115.797414729997000;51405.507706889999000;57854.579079900002000;80611.309781639997000;92445.563495840004000;114486.950445080000000;105481.750686529990000;144742.420504429990000;79025.366541159994000;115830.230646220010000;SE  BANANEIRAS;0.000000000000000;0.000000000000000
193;26260983;PBO-L1;259791337;12873466;89536639928127538MT;49;1.029000000000000;0;0;6600; ;83035.763999999996000;79161.327000000005000;85539.384000000005000;80673.853000000003000;78553.712000000000000;72227.000000000000000;70571.000000000000000;72828.000000000000000;74375.000000000000000;81907.000000000000000;83462.000000000000000;92436.000000000000000;0.000000000000000;671.054999999999950;19248.705000000002000;3499.650000000000100;0.000000000000000;38016.300000000003000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;12718.620175509999000;7548.085422649999600;9725.134856849999800;6218.311120710000100;6627.682186029999700;8948.192385930000500;9982.919534209999300;12518.405275030000000;11698.463906679999000;18021.825104079999000;9848.509739180000900;16422.445769290000000;A linha deriva de SE de atendimento precário;0.000000000000000;0.000000000000000
194;26260986;NRT-L1;259791347;12873470;89325534928118643MT;49;1.029000000000000;0;0;6600; ;5492.171999999999600;5339.376000000000200;5549.417999999999700;5410.288999999999800;5465.943000000000200;5029.500000000000000;4851.546000000000300;4963.770000000000400;4993.537000000000300;5477.787000000000300;5411.699999999999800;5903.162999999999600;0.000000000000000;14.279999999999999;353.009999999999990;296.100000000000020;0.000000000000000;3310.650000000000100;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;745.334198560000000;422.581957510000000;544.985948949999970;357.488076789999980;414.320928219999980;586.647166930000030;607.527383080000050;700.072701179999970;645.360661990000040;918.883824780000050;537.441546910000060;808.793124970000010;A linha deriva de SE de atendimento precário;0.000000000000000;0.000000000000000
195;264493241;SGL-L4;12913342;12912331;57584021924339105MT;49;1.029000000000000;0;0;6600;12913378;1002821.928723950100000;856765.656134229970000;895380.896147459980000;932782.410363079980000;954439.648892379950000;902601.193454700060000;998764.032231759980000;1109118.079097010000000;1051345.666912850000000;1381393.827983530000000;1203592.565013099900000;1308848.212936539900000;0.000000000000000;263481.854999999980000;266806.679999999990000;35337.855000000003000;0.000000000000000;421411.515000000010000;0.000000000000000;0.000000000000000;4044.219103129999900;2100.426043470000000;3158.067873489999800;2709.974140110000000;3112.545435500000200;4267.966660750000300;4644.661342950000300;5751.870828500000200;5156.340122110000300;6809.462633469999700;3831.502449380000100;5778.589454619999700;113976.589347160000000;59366.639824929996000;76038.231711720000000;49115.584082150002000;56006.166103379997000;79880.987587840005000;95268.602938070006000;127109.681119580000000;123907.704100160000000;176628.620076149990000;94308.955102950000000;138209.511755919990000;SE SAO GONÇALO;0.000000000000000;0.000000000000000
196;284666436;BJC-L1;20959014;12873437;66596381929844708MT;49;1.029000000000000;0;0;6600;12874437;771685.829326390060000;665501.111017370010000;695605.562778420050000;674185.324854510020000;695806.575310999990000;633047.680374879970000;644479.839816109980000;685132.786070870000000;707301.023844980050000;752121.473017610030000;772018.520200739960000;794456.314409150040000;0.000000000000000;37073.925000000003000;285281.010000000010000;21040.320000000000000;0.000000000000000;188735.505000000000000;0.000000000000000;0.000000000000000;76.117002330000005;43.136864039999999;52.410815309999997;37.655699470000002;39.616380939999999;49.465482289999997;56.271151140000001;72.413584580000006;69.749674580000004;104.094869800000000;64.206511710000001;96.578203529999996;101669.063404200000000;54380.149828299996000;68107.569550600005000;43586.231464260003000;49991.612483539997000;68592.878268700006000;78624.007453910002000;102154.488592520010000;95704.517369830006000;124753.306354940000000;74492.259621050005000;109532.493935290000000;SE BREJO DO CRUZ;0.000000000000000;0.000000000000000
197;334889242;TBU-L8;12912013;12873412;96043408921143514MT;49;1.029000000000000;1;1;6600;12912144;1168940.591013180100000;1136903.144006150100000;1244625.836322319900000;1095535.372049200100000;1038162.870183350100000;952031.956834370040000;958690.138408800000000;989786.552906729980000;1011588.459943190000000;1251915.723173060000000;1189731.766573390000000;1251872.224567920000000;0.000000000000000;239044.155000000000000;605342.219999999970000;57337.245000000003000;0.000000000000000;631671.495000000000000;0.000000000000000;0.000000000000000;5522.984212049999800;3132.665371850000200;4000.832791589999900;2295.761445969999800;2635.808460320000000;3865.289941280000200;4622.402283710000100;5823.332103980000300;5236.639001210000100;7421.918157260000000;4287.139906420000400;6732.141062400000000;161700.425588579990000;97396.726204649996000;134226.474415509990000;79981.499063270006000;83948.911659510006000;112080.950520240000000;124208.630185980000000;154875.875478000000000;143656.010382479990000;230298.084385480000000;122949.898804130000000;196258.912218050010000;SE TAMBAÚ;0.000000000000000;0.000000000000000
198;335133819;MAA-L5;12912707;12912337;93596931926951261MT;49;1.029000000000000;0;0;6600;12875414;269327.984027799980000;301240.023077789990000;171414.080811519990000;154610.267701690000000;137708.055095649990000;132529.785175169990000;170523.793315660000000;414551.800032320020000;488546.799786680030000;458547.492558080000000;492158.418052829980000;512657.455801440000000;0.000000000000000;31519.424999999999000;25461.974999999999000;3025.889999999999900;0.000000000000000;49635.285000000003000;0.000000000000000;0.000000000000000;3765.745459339999800;3119.982594130000100;1384.087035199999900;1158.300304240000100;1260.851960830000100;1710.757370940000100;2538.904459270000200;9321.582474229999200;11466.083071960000000;12845.122694950000000;7843.539087379999700;11046.491465390000000;17829.048432330001000;8322.036664269999200;10122.396184870000000;5424.263530309999600;5216.832784340000200;7093.450192469999800;8636.888131409999900;11863.104665200000000;12295.991501080000000;19235.124093560000000;10086.486160009999000;20733.748755850000000;SE MATARACA;0.000000000000000;0.000000000000000
199;337796098;PRT-L6;12910250;12873480;96085267920080777MT;49;1.029000000000000;0;0;6600;12910319;1427373.062961729900000;1217524.931329420100000;1203472.511029220000000;987943.211053729990000;937319.359949790060000;860528.144813840040000;842620.111173480050000;909466.066929160040000;996458.289712200060000;1139599.722941870100000;1124428.664037379900000;1215275.473505960100000;0.000000000000000;288200.640000000010000;216308.505000000000000;44693.879999999997000;0.000000000000000;415927.784999999970000;0.000000000000000;0.000000000000000;922.898191689999980;447.289574159999970;526.464531500000020;275.265321579999980;267.378656990000020;327.255853080000010;397.420850280000020;873.991207100000000;941.724710849999950;1216.896663799999900;916.621312220000050;2798.007429729999800;204869.505138779990000;105083.573299619990000;124582.345360180000000;69108.898731490001000;74368.479497459994000;101900.349129569990000;114695.395687440000000;148335.294170660000000;147687.489329570000000;228677.870127730010000;121694.538794630000000;187946.590192779990000;SE-PARATIBE;0.000000000000000;0.000000000000000
200;433389138;JTB-L3;12908502;12873438;69005461922026889MT;49;1.029000000000000;0;0;6600;12908513;2393918.081799760000000;2133585.794850950100000;2071253.128132080000000;1805997.056082820100000;1802283.580874090100000;1644666.228880410100000;1788797.433564910000000;1929705.081568799900000;1979332.910838539900000;2454909.269467929800000;2364433.808002390000000;2447218.676588269900000;0.000000000000000;263835.179999999990000;365773.065000000000000;54261.690000000002000;0.000000000000000;505601.145000000020000;0.000000000000000;0.000000000000000;15153.241869800000000;8180.603652240000000;10416.878980650001000;7125.109808240000300;7625.387386450000100;9792.073743490000200;10708.228598950000000;14247.534659409999000;13580.296342400001000;23950.939870650000000;12882.929646680001000;18662.750579970001000;288647.694277430010000;158214.524607609990000;176311.623769580010000;100897.745893250000000;111767.143037370000000;154626.601483259990000;189039.952792060010000;252153.633641410010000;231394.007494430000000;339812.280964459990000;197917.698590949990000;291128.126528080030000;SE JATOBA;0.000000000000000;0.000000000000000
201;434071874;BYX-L1;457173614;422267667;94917700920915400MT;49;1.029000000000000;0;0;6600;441247717;1005984.000000000000000;924287.500000000000000;1042684.800000000000000;985497.599999999980000;970992.000000000000000;900441.599999999980000;883411.199999990060000;896323.200000009970000;916348.800000000050000;1002076.800000000000000;1006617.600000000000000;1052995.636363640000000;0.000000000000000;69532.259999999995000;329670.075000000010000;35473.724999999999000;0.000000000000000;254505.405000000000000;0.000000000000000;0.000000000000000;432.115403759999990;223.741160769999990;244.840112620000010;79.118176259999998;94.104861929999998;145.037861420000010;186.302714250000010;328.699011770000030;339.899533599999980;443.831046650000020;301.810392190000020;507.773611580000020;125656.155058000000000;72010.095071260002000;98061.684000859997000;59727.267190309998000;67150.392582770000000;93725.767633430005000;103318.208731030000000;125274.882256180000000;113987.743081769990000;178099.898026560000000;91958.765999049996000;150891.905780380010000;SE BAYEUX;0.000000000000000;0.000000000000000
202;434071876;BYX-L3;457173614;422267667;94916006920915881MT;49;1.029000000000000;0;0;6600;441247717;2494924.800000010100000;2379415.396491230000000;2585573.298701299800000;1993388.406432749900000;1979965.375479999900000;1869289.301395000000000;1887715.553630000000000;1923009.073107500100000;2059745.244692510000000;2325840.295865000200000;2370777.600000009900000;2432083.200000000200000;0.000000000000000;307089.929999999990000;395999.414999999980000;53839.904999999999000;0.000000000000000;455785.890000000010000;0.000000000000000;0.000000000000000;12695.366572210000000;7294.582487669999900;9479.536476749999600;6414.635649509999900;7137.161235270000400;8511.421539909999400;9903.161448209999400;12112.000530570000000;10692.902724030000000;14656.603727899999000;9038.645575680000500;13445.035495919999000;253467.463545180010000;147697.488948640010000;187346.861015790000000;113390.940321899990000;127651.416760120000000;176381.886463730010000;194626.000718069990000;242396.531034129990000;222270.428476439990000;320947.635935420000000;182879.239498460000000;273548.794251270010000;SE BAYEUX;0.000000000000000;0.000000000000000
203;17067300;CTR-L5;12876300;12873425;63895132929815100MT;49;1.029000000000000;0;0;6600;12876369;920203.504942239960000;837077.786674840030000;862607.928980840020000;841974.927091159970000;853946.023765019960000;800677.046187220020000;824720.932697989980000;921573.577827080040000;980509.209573150030000;1060711.668448290100000;997706.642410599980000;998537.833501119980000;0.000000000000000;454238.505000000000000;126217.980000000000000;36480.360000000001000;0.000000000000000;274699.739999999990000;0.000000000000000;0.000000000000000;3795.341059379999900;2223.977115189999900;2939.296746619999800;2172.178540689999900;2368.919157129999800;3301.666271380000100;3696.282013919999800;4570.017132920000200;4111.517757939999700;5472.350212950000200;3112.971405280000000;4541.092560860000000;104625.099165170000000;57222.932273459999000;72856.395956339999000;46135.127933019998000;53241.536298380001000;74240.113638909999000;88674.175745100001000;118054.579198280000000;112680.820234889990000;147501.465597990000000;78561.243741240003000;115503.302327660000000;SE CATOLE DO ROCHA;0.000000000000000;0.000000000000000
204;26260969;DIN-L2;12876448;12873456;87316160926766689MT;49;1.029000000000000;0;0;6600;379533781;567466.891055459970000;526118.098866250020000;563938.153038620020000;544526.209010450050000;525269.649184599980000;493268.166900850020000;497269.827489739980000;507030.051114209990000;508278.677761850010000;548628.282021729970000;570686.237041609940000;582392.107589230060000;0.000000000000000;387761.010000000010000;193223.625000000000000;20999.580000000002000;0.000000000000000;166268.340000000000000;0.000000000000000;0.000000000000000;2068.221722650000200;1064.505240089999900;1581.948404710000000;1412.863821270000000;1274.724077030000000;1661.881114170000000;2167.920138730000000;2930.788418879999900;2399.007090969999800;3488.421749669999800;1906.003373179999900;2966.664641850000000;62954.107112090001000;36364.259372990004000;47349.971618819996000;29076.345038579999000;33342.406658909997000;46350.556669079997000;49498.429970769997000;60525.226674719997000;55970.668219949999000;78447.146697649994000;48561.220827509998000;68449.666324499995000;SE DONA INÊS;0.000000000000000;0.000000000000000
205;26260907;DIN-L3;12876448;12873456;87315477926766410MT;49;1.029000000000000;0;0;6600;379533781;869311.440842340000000;820418.669824720010000;864286.454457790010000;835965.442701590010000;818375.822561790000000;762818.088278290000000;765436.879308889970000;771793.505529519990000;774205.005747850050000;842715.612031050030000;849784.867538600000000;877685.419858669980000;0.000000000000000;543723.074999999950000;213805.725000000010000;42068.565000000002000;0.000000000000000;349362.405000000030000;0.000000000000000;0.000000000000000;155.245946260000010;94.176370739999996;114.023908190000000;69.248026789999997;101.977075110000000;146.923383080000010;168.408176440000010;219.107279600000000;178.468943470000000;221.915523320000010;123.613698570000000;186.676964270000010;113906.012780630000000;66170.655851250005000;85463.617361219993000;54545.032624710002000;61286.397356829999000;84546.081575699995000;94128.542858999994000;115805.477824450000000;104425.565693980000000;150167.691457150010000;86930.998264330003000;125744.111008890000000;SE DONA INÊS;0.000000000000000;0.000000000000000
206;51696849;DST-L2;12876574;12873479;95230464920428100MT;49;1.029000000000000;0;0;6600;12876669;269676.035615990000000;282038.382913479990000;246520.758683330000000;195928.765571500000000;236158.390615829990000;223666.145599879990000;291677.218055319970000;312215.464826849990000;320490.601366709980000;321642.637299900000000;285140.563483230010000;282847.764309960010000;0.000000000000000;85988.910000000003000;18055.380000000001000;713.054999999999950;0.000000000000000;61595.834999999999000;0.000000000000000;0.000000000000000;5525.799722669999900;2650.334323690000000;2722.807586160000000;1306.548771909999900;2233.836234140000200;3465.382581750000100;4530.996735149999900;5767.755344430000200;5369.024577590000300;7425.004155610000500;3578.729718350000000;5315.788543609999600;8599.117350110000200;5147.462695700000000;6879.806078339999700;4920.206267929999700;5165.159400360000300;7091.588313070000400;7964.224517740000000;9976.250212330000100;8507.535397420000700;11017.031420440000000;7385.522562979999700;10249.644581729999000;SE DISTRITO INDUSTRIAL;0.000000000000000;0.000000000000000
207;51696851;DST-L4;12876543;12873479;95230515920428714MT;49;1.029000000000000;0;0;6600;12876669;1607314.574195999900000;2003364.092292730000000;1925419.793272860100000;1226964.200305169900000;1327198.589544510000000;1320426.837931620000000;1871051.373018180000000;1981212.757157860100000;2135154.012720800000000;2014742.236714809900000;1930194.481755370000000;1869904.166671450000000;0.000000000000000;33945.345000000001000;6713.805000000000300;1600.095000000000000;0.000000000000000;236288.429999999990000;0.000000000000000;0.000000000000000;38652.279259969997000;23463.235157750001000;29154.204329349999000;13505.366726400000000;17035.065081720000000;26508.549014880002000;35893.761792990001000;45177.315536499998000;43514.843995700001000;54677.626691270001000;31192.677216119999000;44434.446741710002000;20741.140293389999000;10991.023549550000000;12536.757454240000000;7069.579024869999600;8524.966977520000000;12110.749699750000000;15331.836372110000000;18426.179128489999000;16766.261693240001000;25932.470685619999000;13744.169992179999000;21377.742062159999000;SE DISTRITO INDUSTRIAL;0.000000000000000;0.000000000000000
208;51696853;DST-L6;12876574;12873479;95230510920429320MT;49;1.029000000000000;0;0;6600;12876669;616152.351400349990000;677845.359897710030000;745770.444044379980000;707302.778698500010000;686604.301640709980000;638861.434872030050000;760699.872791480040000;803283.615412889980000;787056.567907160030000;794920.479242810050000;754828.234950199960000;794507.169152379970000;0.000000000000000;26596.500000000000000;4431.524999999999600;922.845000000000030;0.000000000000000;60339.510000000002000;0.000000000000000;0.000000000000000;13069.436623219999000;6770.887851380000000;9870.273615250000100;6994.619760579999800;7988.743215530000300;11542.073533979999000;13013.818213270000000;16432.436492429999000;14281.159117290001000;19620.270869119999000;10923.114154470000000;17010.109268650001000;17932.345132130002000;10522.645660579999000;12685.453035119999000;7854.645433339999700;8438.740909070000300;12595.458969650001000;15021.294991720000000;17910.121864979999000;15767.360656639999000;21287.785558000000000;12315.210998250001000;18980.747193560001000;SE DISTRITO INDUSTRIAL;0.000000000000000;0.000000000000000
209;221261442;DST-L7;404168478;12873479;95230802920429446MT;49;1.029000000000000;0;0;6600;12876669;1297438.557368000000000;1541565.534549300100000;1657769.197557119900000;1649922.323999000000000;1535799.848868980100000;1265010.747821890100000;1387829.979731000000000;1431266.020515580000000;1506787.026306960000000;1565865.204280010000000;1572649.611936179900000;1567890.733448789900000;0.000000000000000;158049.045000000010000;314647.094999999970000;45401.264999999999000;0.000000000000000;386797.424999999990000;0.000000000000000;0.000000000000000;1152.362307530000000;878.369093509999970;1146.936157200000000;668.736966039999970;868.900849259999970;874.587437379999980;830.755476800000000;995.848680579999950;984.407347530000040;1343.837133349999900;761.053559599999970;1479.268291720000000;184828.803977370000000;106785.006643050000000;140058.892125190000000;89337.298132700002000;98482.517833410006000;135772.590074450010000;150909.027365049990000;183780.437747699990000;170510.806082339990000;248606.877838899990000;143026.029852309990000;202694.735560070000000;SE DISTRITO INDUSTRIAL;0.000000000000000;0.000000000000000
210;26260912;ESP-L2;12876763;12873459;84636100922211054MT;49;1.029000000000000;0;0;6600;12876823;1347273.393341569900000;1305912.866696480000000;1381453.786591300000000;1282739.015565250100000;1273286.008227850100000;1181842.476683900000000;1187911.962624870000000;1211133.921043020000000;1203783.615618940000000;1357074.887634950000000;1252363.304899770100000;1286838.905441570100000;0.000000000000000;113867.460000000010000;324830.625000000000000;62797.349999999999000;0.000000000000000;350222.880000000000000;0.000000000000000;0.000000000000000;1989.943979610000000;1129.769503560000000;1569.794453210000000;1161.577272349999900;1277.979343570000100;1628.648794910000100;1780.194761030000100;2165.855650850000100;1930.677932690000000;2652.714971920000200;1512.583070409999900;2204.965884580000000;204993.917738540010000;119225.814892680010000;152960.869229100000000;95224.972132919997000;106743.307229350000000;147767.592938299990000;166144.567742229990000;206914.541525450010000;187643.337918170000000;258354.227239220000000;148490.821337870000000;211984.143791949990000;SE ESPERANCA;0.000000000000000;0.000000000000000
211;26260914;ESP-L4;404224318;12873459;84634825922211482MT;49;1.029000000000000;0;0;6600;12876823;879193.952871600050000;837885.613158690040000;903887.613026889970000;861317.471774179950000;862899.921075909980000;812411.661915250010000;839213.861681869950000;862713.845141459950000;871326.968525300040000;994305.542369370000000;923517.527202959990000;956674.398068689970000;0.000000000000000;266418.075000000010000;147345.660000000000000;51753.029999999999000;0.000000000000000;419426.070000000010000;0.000000000000000;0.000000000000000;1888.159996710000100;1068.996254090000100;1529.686413290000000;1205.080495760000100;1230.575854450000000;1794.515778420000100;2585.230736609999900;4018.630159299999800;4140.909784989999900;4967.628273430000300;3914.632723839999900;6105.475426549999600;115178.293311510000000;65834.055755039997000;86227.346715990003000;54902.335522490001000;62460.981105239996000;86397.255166989999000;96470.278370390006000;117233.900337130010000;106572.460352870000000;152002.001656710000000;84132.780719610004000;118484.494059649990000;SE ESPERANCA;0.000000000000000;0.000000000000000
212;122799812;ESP-L5;404224318;12873459;84634157922211461MT;49;1.029000000000000;0;0;6600;12876823;826438.449018400050000;776594.755934780000000;817685.121547900020000;779189.428736920000000;772950.209641480000000;731177.849551660010000;751868.760218029960000;758172.665188670040000;757469.566081420050000;897067.120518069950000;796228.272484029990000;816122.182758410000000;0.000000000000000;287191.590000000030000;107807.280000000000000;47063.940000000002000;0.000000000000000;339885.210000000020000;0.000000000000000;0.000000000000000;566.277758840000050;311.749615290000010;367.694238629999970;245.380157290000000;270.208398480000030;418.438502089999990;470.121307049999980;590.584016509999970;646.902205750000010;972.135540730000000;579.027352889999970;847.541789300000000;114521.417612780000000;64446.324542080001000;82522.163547689997000;52901.568920229998000;59023.870975730002000;82714.612874710001000;95187.974847239995000;117089.301477500000000;106681.434881860000000;155091.100245660000000;86190.657745909994000;121421.506289140000000;SE ESPERANCA;0.000000000000000;0.000000000000000
213;26260950;GBA-L2;99517856;12873454;88937343923842066MT;49;1.029000000000000;0;0;6600;12876968;2340445.982456670100000;2393579.029499790200000;2506775.354946960200000;2202844.955090900000000;2289352.319903439800000;2056432.999470040000000;2068867.128737499900000;2016720.427386230100000;2072190.654071749900000;2447245.776599740100000;2493487.644361800000000;2634210.137864110100000;0.000000000000000;743698.620000000000000;553655.550000000050000;46450.529999999999000;0.000000000000000;515927.054999999990000;0.000000000000000;0.000000000000000;28393.966302130000000;19810.710822500001000;26135.311602440001000;17582.032795719999000;20473.392485529999000;26449.420234080000000;30067.530976679998000;32528.250761300002000;31307.262890670001000;47771.807213720000000;24137.246949659999000;41008.738498879997000;194482.194458780000000;114040.570553529990000;148699.187301019990000;91374.915357739999000;101162.996806259990000;135493.153008160010000;150276.149665200010000;189819.528787760010000;173088.776975390010000;246514.322720710010000;147504.663557010000000;216356.270651730010000;SE GUARABIRA;0.000000000000000;0.000000000000000
214;26260947;GBA-L4;12876900;12873454;88936462923842785MT;49;1.029000000000000;0;0;6600;211896064;1712388.549402120100000;1591130.135447720100000;1708737.889995800100000;1582982.270462210100000;1686341.975020709900000;1458012.354565090000000;1468741.080048729900000;1458118.131848519900000;1569842.417703480000000;1740776.933585529900000;1859868.087227460000000;1955448.769290700100000;0.000000000000000;1365600.495000000100000;625987.635000000010000;59087.489999999998000;0.000000000000000;592681.949999999950000;0.000000000000000;0.000000000000000;7453.998899530000000;4312.741942059999900;5958.511925310000200;4552.748706360000100;4867.261754250000200;6657.187755169999900;8521.229266590000400;8743.873676859999300;8342.685703929999400;12416.168923940000000;7333.766240730000400;12787.812961210000000;204085.934040290010000;119143.153236400000000;155815.075355720010000;96366.508133630006000;115848.198992200010000;147215.700853460000000;164401.205332870010000;202628.631325789990000;201597.092386920010000;277635.893928829990000;158228.046149620000000;238477.666758420000000;SE GUARABIRA;0.000000000000000;0.000000000000000
215;26260946;GBA-L6;12876900;12873454;88935774923843341MT;49;1.029000000000000;0;0;6600;211896064;1012153.120171160000000;908053.503032310050000;975567.227537509990000;948254.753161340020000;940753.348899660050000;872007.627823509970000;847746.573143169980000;863221.987622670010000;813049.757946750030000;901317.719063370020000;893799.930864250050000;947190.106996219950000;0.000000000000000;1103038.335000000000000;187953.045000000010000;28001.189999999999000;0.000000000000000;364477.155000000030000;0.000000000000000;0.000000000000000;7831.408277100000300;4355.647509250000400;5942.587768450000100;4633.593668210000000;4837.262239140000000;6442.415053609999600;7003.217542190000100;8883.177453199999900;7883.934112900000400;10598.055297520001000;5757.100993449999800;9038.400957989999400;100768.308572600000000;56479.091856780004000;74414.647967140001000;48845.037550070003000;53849.165488370003000;75258.406512899994000;82836.209046219999000;99187.105772230003000;82852.466457960007000;117346.384641460000000;61870.980682729998000;97568.068198089997000;SE GUARABIRA;0.000000000000000;0.000000000000000
216;17067306;IBR-L3;273725354;12873436;56560278917147543MT;49;1.029000000000000;0;0;6600;12877171;841012.075581940010000;732941.148664099980000;751475.312673370000000;752898.185005760050000;802441.926667470020000;736559.451412289990000;805634.115383610010000;920214.004313459970000;1009769.556282200000000;1120289.000446910000000;979106.747548680050000;1015895.258762410000000;0.000000000000000;569491.964999999970000;209067.915000000010000;40104.644999999997000;0.000000000000000;588460.005000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;100517.010339750010000;54927.296719370002000;68172.207741539998000;44357.316857550002000;51327.234569189997000;69508.302305959995000;84198.260440860002000;112191.363215640000000;108403.811065840000000;150635.511036829990000;80558.044738159995000;116385.453975400000000;SE IBIARA;0.000000000000000;0.000000000000000
217;387937142;IBR-L5;404181344;12873436;56561475917147463MT;49;1.029000000000000;0;0;6600;12877171;876940.725890100000000;776214.144504630010000;809029.028294029990000;785638.327713469970000;833624.134102600040000;755662.645347530020000;823671.656463179970000;896742.355988480030000;970879.236498030020000;1131554.489193250000000;1055016.171112539900000;1078405.681815810000000;0.000000000000000;518480.130000000000000;352658.354999999980000;31560.794999999998000;0.000000000000000;305982.390000000010000;0.000000000000000;0.000000000000000;1005.792062610000000;522.885097289999980;762.052758599999950;535.951078449999950;537.565779219999970;575.201951340000050;1356.742657999999900;1176.330302750000100;1034.654874290000000;1482.799178570000100;734.097766149999980;1142.835685130000000;102426.953002740000000;57137.980820609999000;71993.073852429996000;45392.004570079996000;52558.576030529999000;70831.322774729997000;81366.242761439993000;105558.238638130000000;100780.994543660000000;147800.136085750010000;85497.774953030006000;121437.739687740000000;SE IBIARA;0.000000000000000;0.000000000000000
218;51696854;ILB-L1;12877244;12873416;95265172920977690MT;49;1.029000000000000;0;0;6600;12877470;913877.158929590020000;832452.888110419970000;870309.508580249970000;721004.434522010040000;683201.563900799960000;632384.799905939960000;604013.337529379990000;645859.255700840030000;650811.361350580000000;761857.238685830030000;757913.327473329960000;832164.429964149950000;0.000000000000000;27119.294999999998000;303568.020000000020000;24416.700000000001000;0.000000000000000;213638.774999999990000;0.000000000000000;0.000000000000000;5287.070612569999900;3271.655508849999900;4092.954783109999900;2458.864194260000200;2657.233645930000000;2346.178170289999800;2601.784742849999900;3469.109711539999800;3546.823004479999800;5614.812793610000000;3437.833476920000100;5216.986625980000100;100113.525440529990000;56801.953173540001000;72483.547335630006000;41393.063871699997000;45982.567228480002000;65789.508522040007000;69134.714921199993000;93229.632755159997000;84186.006092449999000;123217.932600830000000;68329.908349370002000;111670.576370590000000;SE ILHA DO BISPO;0.000000000000000;0.000000000000000
